question_id,sample_id,attempt_index,is_correct,trace_length,success_signal,failure_signal,net_signal,top_success_motifs,top_failure_motifs,top_success_steps,top_failure_steps,critical_steps_for_observed_outcome,reasoning_trace
241,9,9,False,10,58.221904,0.810979,57.410925,"instantiate|compute (count=2, score=9.475, p_success=0.719, p_fail=0.281) || compute|analyze (count=2, score=9.230, p_success=0.708, p_fail=0.292) || instantiate|compute|analyze (count=2, score=6.152, p_success=0.683, p_fail=0.317) || analyze|instantiate (count=1, score=5.198, p_success=0.743, p_fail=0.257) || check-constraint|compute (count=1, score=4.578, p_success=0.744, p_fail=0.256)","compute|analyze|compare (count=1, score=0.811, p_success=0.429, p_fail=0.571)",compute (57.956) || instantiate (43.532) || analyze (40.296) || check-constraint (5.288) || compare (2.317),compute (0.811) || analyze (0.811) || compare (0.811),compute (0.811) || analyze (0.811) || compare (0.811),compute|instantiate|compute|analyze|instantiate|compute|analyze|compare|check-constraint|compute
352,0,0,False,11,52.536434,0.268956,52.267478,"instantiate|compute (count=3, score=14.213, p_success=0.719, p_fail=0.281) || analyze|compute (count=1, score=5.600, p_success=0.747, p_fail=0.253) || compute|instantiate (count=2, score=5.344, p_success=0.637, p_fail=0.363) || instantiate|analyze (count=1, score=4.597, p_success=0.723, p_fail=0.277) || instantiate|compute|substitute (count=1, score=4.270, p_success=0.767, p_fail=0.233)","analyze|compute|instantiate|compute (count=1, score=0.269, p_success=0.476, p_fail=0.524)",compute (49.376) || instantiate (42.745) || analyze (16.311) || substitute (10.186) || apply-formula (5.640),compute (0.538) || analyze (0.269) || instantiate (0.269),compute (0.538) || analyze (0.269) || instantiate (0.269),instantiate|compute|instantiate|analyze|compute|instantiate|compute|substitute|apply-formula|instantiate|compute
352,1,1,False,17,87.791085,7.253862,80.537223,"instantiate|compute (count=3, score=14.213, p_success=0.719, p_fail=0.281) || compute|analyze (count=2, score=9.230, p_success=0.708, p_fail=0.292) || compute|instantiate|compute (count=2, score=6.203, p_success=0.682, p_fail=0.318) || instantiate|compute|analyze (count=2, score=6.152, p_success=0.683, p_fail=0.317) || compute|instantiate (count=2, score=5.344, p_success=0.637, p_fail=0.363)","instantiate|analyze|apply-formula|substitute (count=1, score=2.138, p_success=0.167, p_fail=0.833) || analyze|apply-formula|substitute (count=1, score=2.138, p_success=0.167, p_fail=0.833) || apply-formula|substitute (count=1, score=1.383, p_success=0.357, p_fail=0.643) || instantiate|analyze|apply-formula (count=1, score=0.989, p_success=0.400, p_fail=0.600) || analyze|apply-formula (count=1, score=0.606, p_success=0.455, p_fail=0.545)",compute (80.329) || instantiate (64.805) || analyze (48.920) || conclude (8.620) || substitute (7.926),apply-formula (7.254) || analyze (5.871) || substitute (5.659) || instantiate (3.127),apply-formula (7.254) || analyze (5.871) || substitute (5.659) || instantiate (3.127),compute|instantiate|compute|conclude|instantiate|compute|analyze|instantiate|analyze|apply-formula|substitute|compute|instantiate|compute|analyze|backtrack|compute
352,2,2,False,13,83.189394,6.816787,76.372607,"instantiate|compute (count=3, score=14.213, p_success=0.719, p_fail=0.281) || analyze|compute (count=1, score=5.600, p_success=0.747, p_fail=0.253) || analyze|instantiate (count=1, score=5.198, p_success=0.743, p_fail=0.257) || compute|substitute|compute (count=1, score=5.035, p_success=0.833, p_fail=0.167) || instantiate|compute|substitute|compute (count=1, score=4.816, p_success=0.857, p_fail=0.143)","substitute|analyze|compute (count=1, score=2.670, p_success=0.231, p_fail=0.769) || substitute|analyze (count=1, score=2.495, p_success=0.278, p_fail=0.722) || apply-formula|substitute (count=1, score=1.383, p_success=0.357, p_fail=0.643) || analyze|compute|instantiate|compute (count=1, score=0.269, p_success=0.476, p_fail=0.524)",compute (94.409) || instantiate (57.797) || analyze (33.070) || substitute (22.556) || apply-formula (9.239),substitute (6.548) || analyze (5.433) || compute (3.208) || apply-formula (1.383) || instantiate (0.269),substitute (6.548) || analyze (5.433) || compute (3.208) || apply-formula (1.383) || instantiate (0.269),instantiate|compute|analyze|instantiate|compute|apply-formula|substitute|analyze|compute|instantiate|compute|substitute|compute
352,3,4,True,15,109.793667,0.000000,109.793667,"instantiate|compute (count=3, score=14.213, p_success=0.719, p_fail=0.281) || analyze|instantiate (count=2, score=10.397, p_success=0.743, p_fail=0.257) || compute|analyze (count=2, score=9.230, p_success=0.708, p_fail=0.292) || compute|analyze|instantiate (count=2, score=7.795, p_success=0.703, p_fail=0.297) || analyze|compute (count=1, score=5.600, p_success=0.747, p_fail=0.253)",,analyze (97.580) || compute (91.736) || instantiate (81.504) || substitute (10.639) || conclude (7.264),,analyze (97.580) || compute (91.736) || instantiate (81.504) || substitute (10.639) || conclude (7.264),instantiate|compute|analyze|instantiate|analyze|compute|analyze|instantiate|compute|substitute|apply-formula|instantiate|compute|conclude|compute
352,4,5,False,11,28.339590,10.770710,17.568881,"instantiate|compute (count=2, score=9.475, p_success=0.719, p_fail=0.281) || instantiate|analyze (count=1, score=4.597, p_success=0.723, p_fail=0.277) || instantiate|compute|substitute (count=1, score=4.270, p_success=0.767, p_fail=0.233) || compute|instantiate|compute (count=1, score=3.101, p_success=0.682, p_fail=0.318) || compute|instantiate (count=1, score=2.672, p_success=0.637, p_fail=0.363)","instantiate|analyze|apply-formula|substitute (count=1, score=2.138, p_success=0.167, p_fail=0.833) || analyze|apply-formula|substitute (count=1, score=2.138, p_success=0.167, p_fail=0.833) || apply-formula|substitute (count=1, score=1.383, p_success=0.357, p_fail=0.643) || conclude|compute|instantiate (count=1, score=1.168, p_success=0.364, p_fail=0.636) || substitute|conclude|compute (count=1, score=0.994, p_success=0.333, p_fail=0.667)",compute (26.461) || instantiate (25.950) || substitute (8.257) || analyze (4.597) || conclude (0.237),substitute (7.544) || apply-formula (7.254) || analyze (5.871) || instantiate (4.759) || conclude (3.517),substitute (7.544) || apply-formula (7.254) || analyze (5.871) || instantiate (4.759) || conclude (3.517),instantiate|compute|substitute|instantiate|analyze|apply-formula|substitute|conclude|compute|instantiate|compute
352,5,6,False,20,148.010551,11.286166,136.724384,"compute|analyze (count=4, score=18.460, p_success=0.708, p_fail=0.292) || analyze|instantiate (count=3, score=15.595, p_success=0.743, p_fail=0.257) || compute|analyze|instantiate (count=3, score=11.692, p_success=0.703, p_fail=0.297) || instantiate|compute (count=2, score=9.475, p_success=0.719, p_fail=0.281) || instantiate|analyze (count=2, score=9.194, p_success=0.723, p_fail=0.277)","instantiate|analyze|apply-formula|substitute (count=1, score=2.138, p_success=0.167, p_fail=0.833) || analyze|apply-formula|substitute (count=1, score=2.138, p_success=0.167, p_fail=0.833) || apply-formula|substitute (count=1, score=1.383, p_success=0.357, p_fail=0.643) || conclude|compute|instantiate (count=1, score=1.168, p_success=0.364, p_fail=0.636) || substitute|conclude|compute (count=1, score=0.994, p_success=0.333, p_fail=0.667)",analyze (159.454) || compute (119.601) || instantiate (98.690) || check-constraint (21.276) || conclude (0.237),substitute (7.544) || apply-formula (7.254) || analyze (6.386) || instantiate (5.274) || compute (3.605),substitute (7.544) || apply-formula (7.254) || analyze (6.386) || instantiate (5.274) || compute (3.605),compute|analyze|instantiate|compute|analyze|instantiate|analyze|compute|analyze|instantiate|analyze|apply-formula|substitute|conclude|compute|instantiate|compute|analyze|check-constraint|compute
352,6,7,False,23,127.343886,4.769569,122.574317,"analyze|compute (count=4, score=22.398, p_success=0.747, p_fail=0.253) || instantiate|analyze (count=3, score=13.791, p_success=0.723, p_fail=0.277) || instantiate|analyze|compute (count=3, score=12.175, p_success=0.724, p_fail=0.276) || instantiate|compute (count=2, score=9.475, p_success=0.719, p_fail=0.281) || compute|instantiate (count=3, score=8.016, p_success=0.637, p_fail=0.363)","conclude|compute|substitute (count=1, score=2.138, p_success=0.167, p_fail=0.833) || apply-formula|substitute (count=1, score=1.383, p_success=0.357, p_fail=0.643) || instantiate|analyze|compute|check-constraint (count=1, score=0.515, p_success=0.400, p_fail=0.600) || compute|analyze|conclude|compute (count=1, score=0.464, p_success=0.429, p_fail=0.571) || analyze|compute|instantiate|compute (count=1, score=0.269, p_success=0.476, p_fail=0.524)",compute (112.872) || analyze (89.648) || instantiate (62.224) || check-constraint (17.623) || substitute (10.787),compute (4.119) || substitute (3.521) || conclude (2.602) || apply-formula (1.383) || analyze (1.248),compute (4.119) || substitute (3.521) || conclude (2.602) || apply-formula (1.383) || analyze (1.248),instantiate|analyze|compute|instantiate|analyze|compute|instantiate|compute|analyze|conclude|compute|substitute|instantiate|compute|apply-formula|substitute|compute|instantiate|analyze|compute|check-constraint|analyze|compute
352,7,8,False,15,63.654492,10.822152,52.832339,"analyze|compute (count=2, score=11.199, p_success=0.747, p_fail=0.253) || instantiate|analyze (count=2, score=9.194, p_success=0.723, p_fail=0.277) || check-constraint|instantiate (count=1, score=6.318, p_success=0.879, p_fail=0.121) || compute|instantiate (count=2, score=5.344, p_success=0.637, p_fail=0.363) || instantiate|compute (count=1, score=4.738, p_success=0.719, p_fail=0.281)","instantiate|analyze|apply-formula|substitute (count=1, score=2.138, p_success=0.167, p_fail=0.833) || analyze|apply-formula|substitute (count=1, score=2.138, p_success=0.167, p_fail=0.833) || apply-formula|substitute (count=1, score=1.383, p_success=0.357, p_fail=0.643) || conclude|compute|instantiate (count=1, score=1.168, p_success=0.364, p_fail=0.636) || substitute|conclude|compute (count=1, score=0.994, p_success=0.333, p_fail=0.667)",compute (46.405) || analyze (43.490) || instantiate (34.978) || check-constraint (28.501) || conclude (0.237),substitute (7.544) || apply-formula (7.254) || analyze (6.386) || instantiate (4.810) || conclude (3.053),substitute (7.544) || apply-formula (7.254) || analyze (6.386) || instantiate (4.810) || conclude (3.053),check-constraint|instantiate|compute|instantiate|analyze|apply-formula|substitute|conclude|compute|instantiate|analyze|compute|check-constraint|analyze|compute
352,8,9,False,15,56.614233,9.656314,46.957919,"instantiate|compute (count=2, score=9.475, p_success=0.719, p_fail=0.281) || analyze|instantiate (count=1, score=5.198, p_success=0.743, p_fail=0.257) || substitute|compute (count=1, score=4.777, p_success=0.761, p_fail=0.239) || compute|analyze (count=1, score=4.615, p_success=0.708, p_fail=0.292) || check-constraint|compute (count=1, score=4.578, p_success=0.744, p_fail=0.256)","rewrite|conclude|compute (count=1, score=3.463, p_success=0.111, p_fail=0.889) || conclude|compute|substitute (count=1, score=2.138, p_success=0.167, p_fail=0.833) || apply-formula|substitute (count=1, score=1.383, p_success=0.357, p_fail=0.643) || rewrite|conclude (count=1, score=1.383, p_success=0.357, p_fail=0.643) || compute|instantiate|apply-formula (count=1, score=1.289, p_success=0.333, p_fail=0.667)",compute (50.054) || instantiate (35.278) || analyze (24.489) || substitute (9.925) || check-constraint (6.593),conclude (6.984) || compute (6.890) || rewrite (4.847) || substitute (3.521) || apply-formula (2.672),conclude (6.984) || compute (6.890) || rewrite (4.847) || substitute (3.521) || apply-formula (2.672),instantiate|compute|analyze|instantiate|compute|instantiate|apply-formula|substitute|compute|rewrite|conclude|compute|substitute|check-constraint|compute
352,9,11,True,12,60.312536,7.253862,53.058675,"instantiate|compute (count=2, score=9.475, p_success=0.719, p_fail=0.281) || analyze|instantiate (count=1, score=5.198, p_success=0.743, p_fail=0.257) || substitute|compute (count=1, score=4.777, p_success=0.761, p_fail=0.239) || compute|analyze (count=1, score=4.615, p_success=0.708, p_fail=0.292) || instantiate|analyze (count=1, score=4.597, p_success=0.723, p_fail=0.277)","instantiate|analyze|apply-formula|substitute (count=1, score=2.138, p_success=0.167, p_fail=0.833) || analyze|apply-formula|substitute (count=1, score=2.138, p_success=0.167, p_fail=0.833) || apply-formula|substitute (count=1, score=1.383, p_success=0.357, p_fail=0.643) || instantiate|analyze|apply-formula (count=1, score=0.989, p_success=0.400, p_fail=0.600) || analyze|apply-formula (count=1, score=0.606, p_success=0.455, p_fail=0.545)",compute (52.374) || instantiate (47.570) || analyze (36.928) || substitute (7.926) || conclude (7.264),apply-formula (7.254) || analyze (5.871) || substitute (5.659) || instantiate (3.127),compute (52.374) || instantiate (47.570) || analyze (36.928) || substitute (7.926) || conclude (7.264),instantiate|compute|analyze|instantiate|analyze|apply-formula|substitute|compute|instantiate|compute|conclude|compute
371,0,2,False,28,142.158296,3.223627,138.934669,"analyze|instantiate (count=3, score=15.595, p_success=0.743, p_fail=0.257) || instantiate|compute (count=3, score=14.213, p_success=0.719, p_fail=0.281) || compute|analyze (count=2, score=9.230, p_success=0.708, p_fail=0.292) || compute|analyze|instantiate (count=2, score=7.795, p_success=0.703, p_fail=0.297) || analyze|compute (count=1, score=5.600, p_success=0.747, p_fail=0.253)","conclude|compute|analyze (count=1, score=1.943, p_success=0.333, p_fail=0.667) || check-constraint|compute|check-constraint (count=1, score=1.281, p_success=0.375, p_fail=0.625)",compute (99.314) || instantiate (90.760) || analyze (83.120) || check-constraint (27.162) || compare (12.583),compute (3.224) || check-constraint (2.561) || conclude (1.943) || analyze (1.943),compute (3.224) || check-constraint (2.561) || conclude (1.943) || analyze (1.943),instantiate|check-constraint|rewrite|instantiate|compute|conclude|compute|analyze|instantiate|analyze|compute|case-split|instantiate|compute|analyze|instantiate|compute|check-constraint|compare|check-constraint|analyze|instantiate|compare|compute|compare|check-constraint|compute|check-constraint
371,1,4,True,15,88.209845,0.000000,88.209845,"instantiate|compute (count=2, score=9.475, p_success=0.719, p_fail=0.281) || compare|conclude (count=1, score=5.302, p_success=1.000, p_fail=0.000) || analyze|instantiate (count=1, score=5.198, p_success=0.743, p_fail=0.257) || compute|compare (count=1, score=5.108, p_success=0.810, p_fail=0.190) || compute|substitute|compute (count=1, score=5.035, p_success=0.833, p_fail=0.167)",,compute (71.610) || instantiate (47.133) || substitute (23.209) || compare (20.669) || check-constraint (19.444),,compute (71.610) || instantiate (47.133) || substitute (23.209) || compare (20.669) || check-constraint (19.444),instantiate|check-constraint|rewrite|instantiate|compute|substitute|compute|check-constraint|analyze|instantiate|compute|compare|conclude|compute|check-constraint
